0,-2,-2.5,7.289280247,-39.196624,0.00110716,-1.625271299,-2,-2.5,7.289280247,-39.196624
1,-2,-2.5,7.289280247,-39.196624,0.000968698,-0.00416117,-1.946628917,-3.226971529,7.289390963,-25.82889172
2,-2,-2.5,7.289280247,-39.196624,0.000830266,-0.003526226,-1.38730197,-3.694417324,7.289487833,-25.83192498
3,-2,-2.5,7.289280247,-39.196624,0.000691857,-0.002910148,-0.829388062,-4.163563784,7.289570859,-25.83449543
4,-2,-2.5,7.289280247,-39.196624,0.000553468,-0.002309644,-0.272675573,-4.634148141,7.289640045,-25.83661681
5,-2,-2.5,7.289280247,-39.196624,0.000415092,-0.001721502,0.283042651,-5.105916914,7.289695392,-25.83830046
6,-2,-2.5,7.289280247,-39.196624,0.000276725,-0.001142575,0.837970008,-5.578624243,7.289736901,-25.83955538
7,-2,-2.5,7.289280247,-39.196624,0.000138362,-0.000569763,1.392306872,-6.052030286,7.289764573,-25.84038829
8,-2,-2.5,7.289280247,-39.196624,0,1.43E-37,1.946251344,-6.525899675,7.28977841,-25.84080363
9,-2,-2.5,7.289280247,-39.196624,0,0,2.5,-7,7.28977841,-25.84080363
0,-2,-2.5,7.071067812,-0.785398165,2.29E-11,5.26E-10,-2,-2.5,7.071067812,-0.785398165
1,-2,-2.5,7.071067812,-0.785398165,4.15E-11,7.97E-10,-1.500000001,-3.000000001,7.071067812,-0.785398164
2,-2,-2.5,7.071067812,-0.785398165,5.51E-11,7.91E-10,-1.000000001,-3.500000001,7.071067812,-0.785398164
3,-2,-2.5,7.071067812,-0.785398165,6.21E-11,5.07E-10,-0.500000001,-4.000000001,7.071067812,-0.785398163
4,-2,-2.5,7.071067812,-0.785398165,5.97E-11,3.34E-11,-9.22E-10,-4.500000001,7.071067812,-0.785398163
5,-2,-2.5,7.071067812,-0.785398165,4.70E-11,-3.81E-10,0.499999999,-5.000000001,7.071067812,-0.785398163
6,-2,-2.5,7.071067812,-0.785398165,2.89E-11,-4.85E-10,1,-5.5,7.071067812,-0.785398163
7,-2,-2.5,7.071067812,-0.785398165,1.23E-11,-3.30E-10,1.5,-6,7.071067812,-0.785398163
8,-2,-2.5,7.071067812,-0.785398165,0,-2.46E-30,2,-6.5,7.071067812,-0.785398164
9,-2,-2.5,7.071067812,-0.785398165,0,0,2.5,-7,7.071067812,-0.785398164
0,-2,-2.5,-7.993640829,-5.470374712,-0.005918947,4.811708942,-2,-2.5,-7.993640829,-5.470374712
1,-2,-2.5,-7.993640829,-5.470374712,-0.005174154,0.038181499,-2.549530861,-3.080515955,-7.994232724,2.551516425
2,-2,-2.5,-7.993640829,-5.470374712,-0.004431983,0.030390788,-1.88529145,-3.52533454,-7.994750139,2.520978405
3,-2,-2.5,-7.993640829,-5.470374712,-0.00369157,0.023748617,-1.234901415,-3.990257221,-7.995193338,2.496674247
4,-2,-2.5,-7.993640829,-5.470374712,-0.002952318,0.01800386,-0.595966484,-4.470874865,-7.995562495,2.477683198
5,-2,-2.5,-7.993640829,-5.470374712,-0.002213809,0.012939408,0.033755421,-4.963561904,-7.995857726,2.463286544
6,-2,-2.5,-7.993640829,-5.470374712,-0.001475739,0.00836389,0.656342255,-5.465281987,-7.996079107,2.452939799
7,-2,-2.5,-7.993640829,-5.470374712,-0.000737871,0.004104408,1.27372178,-5.973430915,-7.996226681,2.446251811
8,-2,-2.5,-7.993640829,-5.470374712,0,3.62E-28,1.887700361,-6.485706928,-7.996300468,2.442969815
9,-2,-2.5,-7.993640829,-5.470374712,0,0,2.5,-7,-7.996300468,2.442969815
0,-2,-2.5,529618.977,0.801683678,6.44E-16,7.20E-06,-2,-2.5,529618.977,0.801683678
1,-2,-2.5,529618.977,0.801683678,1.49E-15,3.23E-05,36832.89,38052.1119,529618.977,1.182912225
2,-2,-2.5,529618.977,0.801683678,-1.55E-16,-6.06E-05,56864.69781,87079.5459,529618.977,2.893843885
3,-2,-2.5,529618.977,0.801683678,7.55E-16,-1.02E-05,5519.889462,100066.9731,529618.977,-0.317587942
4,-2,-2.5,529618.977,0.801683678,-4.11E-16,-1.02E-05,55833.23727,83528.24154,529618.977,-0.855405706
5,-2,-2.5,529618.977,0.801683678,-6.74E-16,-6.07E-05,90571.59857,43550.63702,529618.977,-1.393610418
6,-2,-2.5,529618.977,0.801683678,-6.46E-16,3.25E-05,99906.67551,-8582.068137,529618.977,-4.608438094
7,-2,-2.5,529618.977,0.801683678,-2.22E-16,6.82E-06,94411.14902,44093.93966,529618.977,-2.885245674
8,-2,-2.5,529618.977,0.801683678,-3.44E-16,-1.35E-14,43179.90586,30665.52454,529618.977,-2.523915315
9,-2,-2.5,529618.977,0.801683678,0,0,4,-7,529618.977,-2.523915316
0,-1,-2.5,7.474235582,-0.7328151,1.75E-11,5.72E-11,-1,-2.5,7.474235582,-0.7328151
1,-1,-2.5,7.474235582,-0.7328151,2.88E-11,-2.09E-10,-0.444444443,-2.999999999,7.474235582,-0.7328151
2,-1,-2.5,7.474235582,-0.7328151,3.19E-11,-7.67E-10,0.111111113,-3.499999998,7.474235582,-0.7328151
3,-1,-2.5,7.474235582,-0.7328151,2.45E-11,-1.39E-09,0.66666667,-3.999999996,7.474235582,-0.7328151
4,-1,-2.5,7.474235582,-0.7328151,1.09E-11,-1.61E-09,1.222222226,-4.499999996,7.474235582,-0.732815101
5,-1,-2.5,7.474235582,-0.7328151,-7.94E-13,-1.49E-09,1.777777782,-4.999999995,7.474235582,-0.732815103
6,-1,-2.5,7.474235582,-0.7328151,-6.99E-12,-1.14E-09,2.333333337,-5.499999996,7.474235582,-0.732815104
7,-1,-2.5,7.474235582,-0.7328151,-6.70E-12,-6.40E-10,2.888888892,-5.999999997,7.474235582,-0.732815104
8,-1,-2.5,7.474235582,-0.7328151,0,-2.99E-15,3.444444446,-6.499999998,7.474235582,-0.732815105
9,-1,-2.5,7.474235582,-0.7328151,0,0,4,-7,7.474235582,-0.732815105
0,0,0,9.72291283,-12.4093117,0.002146054,1.696576834,0,0,9.72291283,-12.4093117
1,0,0,9.72291283,-12.4093117,0.001854765,0.02871069,0.960323915,0.152079968,9.723127435,-20.09856688
2,0,0,9.72291283,-12.4093117,0.00156248,0.0314511,1.267828317,-0.770326186,9.723312912,-20.07064343
3,0,0,9.72291283,-12.4093117,0.001300408,0.025138782,1.600972606,-1.683804715,9.72346916,-20.04005246
4,0,0,9.72291283,-12.4093117,0.001039401,0.019425397,1.961906669,-2.586680746,9.7235992,-20.01560369
5,0,0,9.72291283,-12.4093117,0.000779114,0.01417609,2.344809993,-3.480475386,9.723703141,-19.99671284
6,0,0,9.72291283,-12.4093117,0.00051927,0.009266093,2.744532809,-4.366887084,9.723781052,-19.98292751
7,0,0,9.72291283,-12.4093117,0.000259636,0.004578154,3.156440038,-5.247711478,9.723832979,-19.9739171
8,0,0,9.72291283,-12.4093117,0,3.76E-48,3.576269264,-6.124793401,9.723858943,-19.96946535
9,0,0,9.72291283,-12.4093117,0,0,4,-7,9.723858943,-19.96946535
0,0,0,6.675933191,10.82560786,0.018698641,7.984526078,0,0,6.675933191,10.82560786
1,0,0,6.675933191,10.82560786,0.022677136,0.049225558,-0.112922915,-0.657973598,6.677803055,5.740775153
2,0,0,6.675933191,10.82560786,0.026598316,-0.043092933,0.45900891,-1.002682931,6.680070769,5.773673588
3,0,0,6.675933191,10.82560786,0.030345707,-0.132431188,1.042167579,-1.32850408,6.682730601,5.744869371
4,0,0,6.675933191,10.82560786,0.024079719,-0.161711348,1.615928987,-1.671121548,6.685765171,5.655848148
5,0,0,6.675933191,10.82560786,0.018038852,-0.099544339,2.15720415,-2.063569962,6.688173143,5.54677934
6,0,0,6.675933191,10.82560786,0.012020989,-0.057469031,2.652722335,-2.512767388,6.689977028,5.479981582
7,0,0,6.675933191,10.82560786,0.006010959,-0.026298039,3.117277636,-2.99416774,6.691179127,5.441492551
8,0,0,6.675933191,10.82560786,0,-1.23E-15,3.563044906,-3.493177081,6.691780223,5.423892004
9,0,0,6.675933191,10.82560786,0,0,4,-4,6.691780223,5.423892004
0,0,-4,645099.2345,-12.10834818,-1.11E-17,-2.29E-05,5.95E-20,-4,645099.2345,-12.10834818
1,0,-4,645099.2345,-12.10834818,-2.20E-16,-5.30E-05,57860.80054,28520.6908,645099.2345,-13.58651364
2,0,-4,645099.2345,-12.10834818,-3.86E-16,-4.31E-05,91615.23547,-26453.56087,645099.2345,-17.00601403
3,0,-4,645099.2345,-12.10834818,-1.77E-16,-1.57E-05,74237.77682,35671.74923,645099.2345,-19.78500933
4,0,-4,645099.2345,-12.10834818,1.09E-17,-9.20E-06,112521.42,-16250.23926,645099.2345,-20.80086294
5,0,-4,645099.2345,-12.10834818,8.33E-17,-3.37E-05,88562.77731,-76146.09609,645099.2345,-21.39418129
6,0,-4,645099.2345,-12.10834818,2.00E-16,2.68E-05,35210.21823,-112409.5028,645099.2345,-23.56599025
7,0,-4,645099.2345,-12.10834818,-2.56E-16,6.36E-05,35471.18286,-47900.10716,645099.2345,-21.83392521
8,0,-4,645099.2345,-12.10834818,-1.83E-16,9.22E-15,-28243.06519,-58000.8407,645099.2345,-17.73198951
9,0,-4,645099.2345,-12.10834818,0,0,4,-4,645099.2345,-17.73198951
0,0,-4,-514810.0226,-14.05781304,-8.64E-16,-4.25E-06,6.31E-25,-4,-514810.0226,-14.05781304
1,0,-4,-514810.0226,-14.05781304,-1.45E-15,-3.42E-05,-4080.932243,51314.99829,-514810.0226,-13.83880986
2,0,-4,-514810.0226,-14.05781304,-1.10E-15,6.18E-05,-19213.78682,100521.6066,-514810.0226,-12.07817752
3,0,-4,-514810.0226,-14.05781304,-1.13E-15,1.01E-05,-64680.87071,76375.4294,-514810.0226,-15.26152368
4,0,-4,-514810.0226,-14.05781304,5.34E-17,1.01E-05,-18245.51899,98602.70327,-514810.0226,-15.78402062
5,0,-4,-514810.0226,-14.05781304,7.65E-16,6.18E-05,33086.65343,94690.96855,-514810.0226,-16.30581962
6,0,-4,-514810.0226,-14.05781304,7.81E-16,-3.41E-05,75637.97273,65713.75649,-514810.0226,-19.48826448
7,0,-4,-514810.0226,-14.05781304,4.04E-16,-4.31E-06,34305.60938,96404.62375,-514810.0226,-17.73151072
8,0,-4,-514810.0226,-14.05781304,-4.44E-17,1.51E-14,11785.70162,50110.48429,-514810.0226,-17.50968119
9,0,-4,-514810.0226,-14.05781304,0,0,3,-4,-514810.0226,-17.50968119
0,0,-4,3.333333333,34.55751919,-3.04E-11,-1.29E-11,0,-4,3.333333333,34.55751919
1,0,-4,3.333333333,34.55751919,-5.14E-11,8.23E-12,-0.333333333,-4,3.333333333,34.55751919
2,0,-4,3.333333333,34.55751919,-6.40E-11,4.08E-11,-0.666666667,-4,3.333333333,34.55751919
3,0,-4,3.333333333,34.55751919,-6.89E-11,7.22E-11,-1,-4,3.333333333,34.55751919
4,0,-4,3.333333333,34.55751919,-6.68E-11,9.37E-11,-1.333333333,-4,3.333333333,34.55751919
5,0,-4,3.333333333,34.55751919,-5.83E-11,1.01E-10,-1.666666667,-4,3.333333333,34.55751919
6,0,-4,3.333333333,34.55751919,-4.39E-11,9.01E-11,-2,-4,3.333333333,34.55751919
7,0,-4,3.333333333,34.55751919,-2.43E-11,5.67E-11,-2.333333333,-4,3.333333333,34.55751919
8,0,-4,3.333333333,34.55751919,0,-4.00E-19,-2.666666667,-4,3.333333333,34.55751919
9,0,-4,3.333333333,34.55751919,0,0,-3,-4,3.333333333,34.55751919
0,0,-4,-3.333333333,-6.283185307,3.04E-11,1.29E-11,0,-4,-3.333333333,-6.283185307
1,0,-4,-3.333333333,-6.283185307,5.14E-11,-8.23E-12,-0.333333333,-4,-3.333333333,-6.283185307
2,0,-4,-3.333333333,-6.283185307,6.40E-11,-4.08E-11,-0.666666667,-4,-3.333333333,-6.283185307
3,0,-4,-3.333333333,-6.283185307,6.89E-11,-7.22E-11,-1,-4,-3.333333333,-6.283185307
4,0,-4,-3.333333333,-6.283185307,6.68E-11,-9.37E-11,-1.333333333,-4,-3.333333333,-6.283185307
5,0,-4,-3.333333333,-6.283185307,5.83E-11,-1.01E-10,-1.666666667,-4,-3.333333333,-6.283185307
6,0,-4,-3.333333333,-6.283185307,4.39E-11,-9.01E-11,-2,-4,-3.333333333,-6.283185307
7,0,-4,-3.333333333,-6.283185307,2.43E-11,-5.67E-11,-2.333333333,-4,-3.333333333,-6.283185307
8,0,-4,-3.333333333,-6.283185307,0,-2.16E-15,-2.666666667,-4,-3.333333333,-6.283185307
9,0,-4,-3.333333333,-6.283185307,0,0,-3,-4,-3.333333333,-6.283185307
0,0,-5,23.63128526,-10.31138977,0.001307564,-1.763396099,0,-5,23.63128526,-10.31138977
1,0,-5,23.63128526,-10.31138977,0.001180232,-0.148963573,-1.493594773,-3.168729652,23.63141602,1.806154081
2,0,-5,23.63128526,-10.31138977,0.000958914,-0.242436617,-2.04465787,-0.87073755,23.63153404,1.451504938
3,0,-5,23.63128526,-10.31138977,0.000638788,-0.325243238,-1.763422144,1.475621434,23.63162994,0.867095244
4,0,-5,23.63128526,-10.31138977,0.000350773,-0.333675002,-0.234351678,3.277421324,23.63169381,0.070192652
5,0,-5,23.63128526,-10.31138977,0.000190999,-0.257888683,2.122998415,3.443162271,23.63172889,-0.748967467
6,0,-5,23.63128526,-10.31138977,0.000109024,-0.163726569,3.853768027,1.834118252,23.63174799,-1.372282859
7,0,-5,23.63128526,-10.31138977,5.49E-05,-0.078005672,4.319814954,-0.48264574,23.63175889,-1.762692098
8,0,-5,23.63128526,-10.31138977,0,-1.22E-30,3.869109552,-2.802444207,23.63176438,-1.947408033
9,0,-5,23.63128526,-10.31138977,0,0,3,-5,23.63176438,-1.947408033
0,0,-5,23.63128526,-16.59457508,0.001307564,-1.763396099,0,-5,23.63128526,-16.59457508
1,0,-5,23.63128526,-16.59457508,0.001180232,-0.148963573,-1.493594773,-3.168729652,23.63141602,-4.477031226
2,0,-5,23.63128526,-16.59457508,0.000958914,-0.242436617,-2.04465787,-0.87073755,23.63153404,-4.831680369
3,0,-5,23.63128526,-16.59457508,0.000638788,-0.325243238,-1.763422144,1.475621434,23.63162994,-5.416090063
4,0,-5,23.63128526,-16.59457508,0.000350773,-0.333675002,-0.234351679,3.277421324,23.63169381,-6.212992655
5,0,-5,23.63128526,-16.59457508,0.000190999,-0.257888683,2.122998415,3.443162271,23.63172889,-7.032152774
6,0,-5,23.63128526,-16.59457508,0.000109024,-0.163726569,3.853768026,1.834118252,23.63174799,-7.655468167
7,0,-5,23.63128526,-16.59457508,5.49E-05,-0.078005672,4.319814954,-0.48264574,23.63175889,-8.045877405
8,0,-5,23.63128526,-16.59457508,0,9.75E-30,3.869109552,-2.802444206,23.63176438,-8.23059334
9,0,-5,23.63128526,-16.59457508,0,0,3,-5,23.63176438,-8.23059334
0,0,-5,5.641789537,-25.49253676,0.021130679,-17.36000415,0,-5,5.641789537,-25.49253676
1,0,-5,5.641789537,-25.49253676,0.015642329,-0.13622346,0.528053916,-5.198637744,5.643902605,-18.56361622
2,0,-5,5.641789537,-25.49253676,0.010035037,-0.170676222,1.069528254,-5.039446324,5.645466838,-18.64097854
3,0,-5,5.641789537,-25.49253676,0.0082814,-0.134025613,1.621839226,-4.92254659,5.646470342,-18.73827989
4,0,-5,5.641789537,-25.49253676,0.006581325,-0.102144709,2.182994036,-4.859844495,5.647298482,-18.81441346
5,0,-5,5.641789537,-25.49253676,0.004915804,-0.073768997,2.747375201,-4.840002581,5.647956614,-18.87229908
6,0,-5,5.641789537,-25.49253676,0.003270881,-0.047866963,3.312024798,-4.852846711,5.648448194,-18.91403923
7,0,-5,5.641789537,-25.49253676,0.001635513,-0.023547371,3.875695685,-4.889244539,5.648775283,-18.94109731
8,0,-5,5.641789537,-25.49253676,0,1.95E-30,4.438208078,-4.940882022,5.648938834,-18.95440115
9,0,-5,5.641789537,-25.49253676,0,0,5,-5,5.648938834,-18.95440115
0,0,-5,5.558147345,-0.056898096,0.001731185,-1.657539107,0,-5,5.558147345,-0.056898096
1,0,-5,5.558147345,-0.056898096,0.000841185,-0.022004556,0.554915282,-5.031607739,5.558320463,6.334642384
2,0,-5,5.558147345,-0.056898096,-5.46E-05,-0.031912296,1.110011616,-5.003018867,5.558404582,6.322409572
3,0,-5,5.558147345,-0.056898096,-4.89E-05,-0.026598117,1.665424537,-4.981222024,5.558399125,6.304665403
4,0,-5,5.558147345,-0.056898096,-4.11E-05,-0.021280618,2.221136224,-4.969283448,5.558394238,6.289877621
5,0,-5,5.558147345,-0.056898096,-3.19E-05,-0.015961309,2.776963201,-4.965563624,5.558390125,6.278047228
6,0,-5,5.558147345,-0.056898096,-2.16E-05,-0.010641134,3.332794876,-4.968419556,5.558386938,6.269174557
7,0,-5,5.558147345,-0.056898096,-1.08E-05,-0.005320617,3.888579015,-4.976207018,5.558384779,6.263259579
8,0,-5,5.558147345,-0.056898096,0,-3.75E-33,4.444307153,-4.987281772,5.5583837,6.260302148
9,0,-5,5.558147345,-0.056898096,0,0,5,-5,5.5583837,6.260302148
0,1,-5,5.023313152,-7.83227314,0.009843329,-7.916774171,1,-5,5.023313152,-7.83227314
1,1,-5,5.023313152,-7.83227314,0.008609053,-0.026319035,1.010904,-5.502212957,5.024297485,0.157066821
2,1,-5,5.023313152,-7.83227314,0.007376617,-0.021842757,1.507149012,-5.423621986,5.02515839,0.143840301
3,1,-5,5.023313152,-7.83227314,0.006145564,-0.017706189,2.004475273,-5.351588952,5.025896052,0.132862224
4,1,-5,5.023313152,-7.83227314,0.004915527,-0.013845118,2.502635451,-5.285010062,5.026510608,0.123962347
5,1,-5,5.023313152,-7.83227314,0.0036862,-0.010199542,3.00142942,-5.222859717,5.027002161,0.117002639
6,1,-5,5.023313152,-7.83227314,0.002457323,-0.006712753,3.500692673,-5.164176571,5.027370781,0.111875149
7,1,-5,5.023313152,-7.83227314,0.001228662,-0.003330468,4.00028689,-5.108050037,5.027616513,0.108500349
8,1,-5,5.023313152,-7.83227314,0,-4.53E-28,4.500092107,-5.053607189,5.027739379,0.106825911
9,1,-5,5.023313152,-7.83227314,0,0,5,-5,5.027739379,0.106825911
0,4,-8,-4.96903995,-0.463647612,-4.75E-11,-2.69E-10,4,-8,-4.96903995,-0.463647612
1,4,-8,-4.96903995,-0.463647612,-9.15E-11,-6.23E-10,3.555555556,-7.777777777,-4.96903995,-0.463647611
2,4,-8,-4.96903995,-0.463647612,-1.31E-10,-1.07E-09,3.111111112,-7.555555553,-4.96903995,-0.463647611
3,4,-8,-4.96903995,-0.463647612,-1.64E-10,-1.64E-09,2.666666668,-7.33333333,-4.96903995,-0.463647611
4,4,-8,-4.96903995,-0.463647612,-1.88E-10,-2.36E-09,2.222222224,-7.111111107,-4.96903995,-0.46364761
5,4,-8,-4.96903995,-0.463647612,-1.89E-10,-3.22E-09,1.77777778,-6.888888885,-4.96903995,-0.463647609
6,4,-8,-4.96903995,-0.463647612,-1.23E-10,-2.48E-09,1.333333335,-6.666666663,-4.96903995,-0.463647607
7,4,-8,-4.96903995,-0.463647612,-5.90E-11,-1.28E-09,0.88888889,-6.444444441,-4.96903995,-0.463647606
8,4,-8,-4.96903995,-0.463647612,0,3.35E-20,0.444444445,-6.222222221,-4.96903995,-0.463647605
9,4,-8,-4.96903995,-0.463647612,0,0,0,-6,-4.96903995,-0.463647605
0,4,-8,-5.616363533,13.6505166,-0.009828881,-7.9240763,4,-8,-5.616363533,13.6505166
1,4,-8,-5.616363533,13.6505166,-0.00859509,-0.032390072,3.737340798,-8.496432812,-5.617346422,5.651102906
2,4,-8,-5.616363533,13.6505166,-0.007363856,-0.026556874,3.284133895,-8.164545315,-5.618205931,5.669303897
3,4,-8,-5.616363533,13.6505166,-0.006134479,-0.021301707,2.824891452,-7.840911638,-5.618942316,5.684227604
4,4,-8,-5.616363533,13.6505166,-0.004906422,-0.016510204,2.360809694,-7.524125828,-5.619555764,5.696198721
5,4,-8,-5.616363533,13.6505166,-0.003679266,-0.012078096,1.892917922,-7.212884185,-5.620046406,5.705477565
6,4,-8,-5.616363533,13.6505166,-0.002452667,-0.007908917,1.42211727,-6.905970579,-5.620414333,5.712265841
7,4,-8,-5.616363533,13.6505166,-0.001226335,-0.003911899,0.949213109,-6.602240061,-5.6206596,5.716711073
8,4,-8,-5.616363533,13.6505166,0,6.44E-29,0.474942777,-6.300601543,-5.620782233,5.718909829
9,4,-8,-5.616363533,13.6505166,0,0,0,-6,-5.620782233,5.718909829
0,4,-8,-4.96903995,-13.03001823,-4.68E-11,-2.55E-10,4,-8,-4.96903995,-13.03001823
1,4,-8,-4.96903995,-13.03001823,-9.00E-11,-5.90E-10,3.555555556,-7.777777777,-4.96903995,-13.03001823
2,4,-8,-4.96903995,-13.03001823,-1.29E-10,-1.02E-09,3.111111112,-7.555555553,-4.96903995,-13.03001823
3,4,-8,-4.96903995,-13.03001823,-1.61E-10,-1.57E-09,2.666666668,-7.33333333,-4.96903995,-13.03001822
4,4,-8,-4.96903995,-13.03001823,-1.84E-10,-2.28E-09,2.222222224,-7.111111107,-4.96903995,-13.03001822
5,4,-8,-4.96903995,-13.03001823,-1.84E-10,-3.12E-09,1.77777778,-6.888888885,-4.96903995,-13.03001822
6,4,-8,-4.96903995,-13.03001823,-1.20E-10,-2.40E-09,1.333333335,-6.666666663,-4.96903995,-13.03001822
7,4,-8,-4.96903995,-13.03001823,-5.73E-11,-1.24E-09,0.88888889,-6.444444441,-4.96903995,-13.03001822
8,4,-8,-4.96903995,-13.03001823,0,1.34E-28,0.444444445,-6.222222221,-4.96903995,-13.03001822
9,4,-8,-4.96903995,-13.03001823,0,0,0,-6,-4.96903995,-13.03001822
0,4,-8,-4.96903995,-0.463647612,-4.75E-11,-2.68E-10,4,-8,-4.96903995,-0.463647612
1,4,-8,-4.96903995,-0.463647612,-9.13E-11,-6.20E-10,3.555555556,-7.777777777,-4.96903995,-0.463647611
2,4,-8,-4.96903995,-0.463647612,-1.31E-10,-1.07E-09,3.111111112,-7.555555553,-4.96903995,-0.463647611
3,4,-8,-4.96903995,-0.463647612,-1.64E-10,-1.64E-09,2.666666668,-7.33333333,-4.96903995,-0.463647611
4,4,-8,-4.96903995,-0.463647612,-1.88E-10,-2.36E-09,2.222222224,-7.111111107,-4.96903995,-0.46364761
5,4,-8,-4.96903995,-0.463647612,-1.89E-10,-3.22E-09,1.77777778,-6.888888885,-4.96903995,-0.463647609
